item_id,item_price,category_1,category_2,category_3,product_type
113116,1203,13,67,170,3279
126364,1561,14,29,199,8191
17347,1139,17,8,279,6323
69655,36992,1,42,157,9344
42366,1593,8,41,36,8300
6246,852,7,24,100,5490
118652,5696,4,38,21,7392
115698,1024,0,6,145,7501
39662,2649,11,35,20,6737
90035,6854,7,72,79,8353
1041,3193,10,43,223,10484
64366,819,4,38,62,5460
70288,435,11,76,24,2724
4008,748,8,21,139,7936
29824,787,0,45,73,6359
124882,4787,7,33,31,6015
102692,2528,7,31,12,2183
37746,2912,14,29,199,7363
16113,6912,17,69,154,6325
111584,8256,16,68,326,60
72955,2344,0,6,145,2056
55689,1912,9,44,16,3766
52087,2995,12,57,171,8522
12898,4147,13,78,134,9284
77350,1856,4,1,111,1207
39279,3047,13,78,108,8867
114461,2105,16,17,272,60
83276,3974,17,8,123,1688
46095,14912,16,56,256,173
81723,2355,6,49,60,8858
30329,1273,12,57,54,8577
50016,5472,6,14,101,1806
93746,896,4,38,62,1343
9429,2246,10,43,223,6077
21570,4362,17,8,159,5276
1636,1075,4,38,62,7554
21985,3251,11,35,20,4822
15675,14169,9,3,172,1405
55708,10857,11,70,190,7608
98196,11814,11,35,20,4998
83404,54976,1,42,103,938
41821,70400,1,36,28,4646
24739,507,17,39,297,1630
99286,10816,6,49,60,8858
111791,569,12,57,54,272
13461,1146,13,58,102,10164
109719,1913,0,45,73,9833
119739,15724,17,39,151,7127
102018,11550,17,8,159,9041
9465,3673,12,57,171,4446
115642,35168,1,42,103,6483
72645,1408,7,24,51,7071
66575,3136,12,57,44,4464
110461,2105,13,58,189,10116
112518,1267,9,44,114,2065
84551,7948,16,68,326,3184
112918,1856,9,37,142,2106
25290,2681,13,58,254,9742
54023,633,14,62,201,10472
127372,2144,12,57,85,7998
79698,819,12,57,18,907
89859,2176,0,6,277,9321
69934,4899,9,44,164,8305
90031,1401,4,38,62,10489
117165,967,17,39,252,4741
69408,23910,9,3,27,3009
102471,953,17,39,151,3253
82898,1344,11,51,242,2712
14472,3904,16,20,269,3289
76168,26112,8,41,36,4382
39232,1145,13,58,254,3477
84985,889,10,43,264,1406
38775,22732,9,3,27,3009
82880,3398,17,8,279,83
110044,300,11,76,147,7808
45461,12544,1,7,308,6483
21342,2055,9,44,164,986
127038,9383,17,69,154,6325
55466,134502,9,3,27,176
96258,1496,7,23,219,9247
47638,3219,13,5,125,2874
10776,12892,9,3,238,6216
39468,39552,16,17,272,985
116612,576,17,8,113,6936
20472,633,14,29,199,6853
83311,7360,10,63,295,324
42842,1493,14,62,324,2134
50432,2528,11,35,148,662
1723,38336,1,42,157,1756
71784,4158,17,39,151,7593
32192,646,7,24,100,6353
67972,4026,12,57,171,3711
15778,1081,13,58,265,6186
58678,4670,8,40,84,4924
15300,1792,7,71,228,2912
7573,1621,11,76,24,2456
120712,858,7,23,149,10182
40443,1818,17,8,113,2874
28184,4883,17,8,279,4057
54088,13056,8,41,36,4382
11710,870,7,71,146,7277
30881,5702,13,58,47,8763
35585,1062,0,45,73,9707
11114,2004,9,44,164,5420
23516,46080,16,17,236,6740
6335,20992,1,36,28,938
69222,12800,1,36,203,982
112994,1145,11,35,20,5622
9763,5967,9,66,193,9789
106921,14400,1,28,283,10083
8216,947,16,20,269,5095
76398,1487,9,9,90,1028
82055,4672,0,45,73,887
313,2419,12,57,171,4790
21690,19068,16,56,158,1417
26321,1337,7,54,217,4396
29874,13369,1,42,103,6239
53924,4025,4,38,62,6144
55883,2368,0,45,73,2176
104216,972,17,39,151,1598
107666,3449,9,9,244,9008
110509,22848,17,39,151,2883
2220,800,13,58,47,10481
48472,2298,0,45,73,6718
49453,1152,0,45,117,6014
6682,2880,13,78,134,9767
26918,3156,0,45,73,7753
19863,1222,7,33,95,2874
57990,1497,13,58,189,9839
98560,4454,4,38,62,9650
10749,2995,4,38,62,2106
73682,1952,17,55,26,4220
20699,912,4,1,111,7430
2383,1337,9,44,164,986
119664,1900,16,56,188,5622
69665,3744,6,77,325,9321
76356,1376,13,58,135,1588
124630,25804,17,39,151,5680
122315,1907,4,38,62,3143
21865,697,13,67,32,2090
28875,3481,11,51,329,38
32985,1971,4,38,62,8121
15492,2617,11,35,240,3854
80434,8288,6,77,325,6941
106023,1593,10,63,216,1293
51775,620,10,63,303,3055
8787,1075,9,37,162,231
76763,320,7,23,149,861
119799,36480,1,42,157,10331
36247,377,16,4,119,4014
82273,1913,7,31,271,1180
121391,7223,1,28,220,1270
34414,1447,17,8,279,6323
44518,336,14,62,106,3737
2479,960,0,45,73,8210
34497,13177,11,35,20,5622
99516,1913,13,67,170,6186
124049,9408,14,29,199,5408
71822,55545,1,36,28,9397
52107,2246,9,44,114,986
77567,3398,17,8,279,5276
102399,1139,13,78,134,1049
94985,652,13,78,221,9582
8691,320,16,20,269,7547
59729,2882,4,38,62,5609
46954,1337,17,55,70,2874
71302,15564,8,41,36,2000
17681,1139,7,72,35,4605
121221,4217,13,67,170,6320
23990,5720,9,66,193,8609
33185,11859,1,42,157,6598
33195,3168,9,44,114,5862
60099,366,17,26,233,2604
22612,90326,16,20,86,3184
52581,18496,6,77,325,10490
86082,2406,9,44,16,3522
12631,505,17,8,279,7862
106646,425,17,8,113,6936
106922,864,7,31,271,7291
45311,1792,16,68,235,233
52739,1543,4,74,292,4524
132439,3093,17,26,328,365
39521,9520,9,9,244,2563
80265,47936,15,13,74,6765
93726,537,13,5,65,4594
101430,1216,0,45,73,9833
100607,6393,1,12,301,2376
45670,1017,0,6,145,9226
22121,7616,10,63,216,3062
64418,3456,1,36,28,6483
85552,673,17,69,154,4941
123361,676,14,29,199,2637
19122,505,7,24,100,6107
17278,8064,1,42,103,2417
62708,608,7,24,100,8681
89318,1280,7,71,121,5431
75537,883,10,63,295,3635
35617,3699,13,78,221,9582
63618,313,13,67,32,9176
42012,2880,10,63,295,4452
17226,1152,11,76,24,5566
7377,8816,8,41,36,2690
103399,17408,8,41,36,4382
43977,1017,7,23,149,8275
65119,5472,13,78,221,6976
31049,1920,15,79,66,4731
617,371,12,57,212,4826
117417,3600,17,26,225,4057
82126,1577,9,66,193,5900
34297,1184,13,58,173,488
84264,774,7,71,121,9820
19110,4032,16,56,93,9227
2821,76,12,57,212,3327
13055,1777,0,45,69,6644
85283,83456,1,42,103,8994
128973,12672,9,3,27,3009
110069,435,0,45,138,4467
54576,953,11,51,15,6105
8522,1651,17,8,279,6323
29780,2211,13,78,134,2161
70286,736,11,51,290,5622
27385,787,11,51,15,10092
29646,2216,4,38,62,5609
14318,2355,11,51,14,5622
98048,2035,12,57,85,2231
114003,1331,11,76,147,462
9826,4844,11,76,24,2724
3138,3450,13,52,296,8462
37244,512,0,45,73,5444
75423,48851,9,3,27,8765
85548,499,10,43,264,3635
12013,37056,1,36,28,2376
9436,196403,9,3,27,1422
114711,1408,14,29,257,8689
91455,24832,17,26,328,4484
126388,2355,9,44,114,8131
35904,2169,10,63,295,6
52155,1728,13,58,265,2593
119166,761,7,46,285,1287
128360,3532,9,9,90,5432
47131,6336,13,78,134,4068
44858,9536,4,74,292,7923
84280,2547,17,8,113,6936
18269,3033,7,71,228,545
123511,3123,4,38,62,8121
18120,454,7,71,228,10170
94455,4153,14,62,324,4183
68921,12736,1,42,103,476
15259,441,11,35,240,8445
92299,1715,13,58,254,6708
91129,6336,1,7,308,8052
55691,2095,14,62,324,277
105584,1209,0,45,73,914
28937,2880,17,26,233,2874
12883,4297,9,44,114,1544
376,18374,11,35,148,1683
73202,25984,1,36,28,2331
68946,19200,1,42,157,10099
36803,5657,17,39,151,6849
111303,736,12,30,331,1058
114141,3513,12,57,44,6822
39258,1331,13,58,280,5081
35042,204,10,43,223,3055
113235,2560,7,24,284,490
17464,2524,7,23,219,8259
57551,13923,8,41,36,5144
71421,992,0,6,50,9108
60707,17440,7,33,95,6763
47350,5068,17,8,279,6547
132683,3193,13,58,280,2344
100392,377,7,71,228,9141
122763,11456,1,36,203,4646
42370,428,7,71,228,545
61932,956,12,57,171,9495
41988,1017,7,24,100,2510
24121,544,10,63,303,3055
86835,2471,13,78,108,9582
45557,26624,6,77,325,10490
41842,1465,7,54,217,4396
2689,2657,17,26,225,8606
18666,4755,16,56,158,1417
61615,5149,14,62,106,2591
103363,1785,11,51,290,2277
72705,192,0,45,73,1457
91619,1484,14,62,317,599
10014,1984,7,72,35,10083
3737,1621,9,9,244,8395
121676,3193,10,63,295,12
112285,4646,11,35,148,7608
65704,14656,1,36,28,6823
90107,24576,6,77,325,10490
4114,1273,0,6,277,9670
94425,88960,16,56,256,819
90347,921,8,21,139,7936
16561,960,9,37,162,2874
95271,484,17,55,26,9869
90891,2316,6,14,197,2916
105130,2560,16,56,158,5622
128364,9193,8,40,84,6825
16686,2240,16,56,93,7036
98920,2029,6,73,249,5798
71270,3621,8,40,84,4924
64725,44736,17,69,154,2874
54911,1638,17,39,252,2996
113379,2937,16,56,158,1417
111619,1209,13,67,32,2628
123229,7616,1,64,263,1617
26021,249,12,57,171,1427
109167,1004,11,51,329,8290
88991,3321,10,63,220,5251
42861,5721,4,38,62,6939
96254,736,0,6,50,3491
113389,97,17,39,151,2874
47347,1249,4,38,62,5609
71851,3008,13,58,273,420
99474,16000,1,64,263,6483
77060,4262,17,39,151,2874
67712,82,13,78,205,10396
47964,1017,13,78,72,2466
89243,59904,8,40,84,763
44167,537,10,63,303,3055
37771,947,4,74,292,9498
46874,1261,7,54,270,8751
10533,2048,13,52,275,9868
94001,6854,17,8,279,9977
80075,1592,13,58,191,5081
6878,3648,7,71,210,8411
40592,23990,9,3,159,8765
46732,6976,9,44,114,8247
17523,4608,0,45,138,4422
128391,3209,17,8,279,9270
73504,339,16,4,119,5674
40669,3827,4,38,62,2106
83517,42163,16,20,39,5363
71130,3328,7,24,284,490
29657,4026,13,67,168,2874
6863,76160,1,42,103,9344
115165,3507,4,38,62,2106
50121,912,4,1,111,4064
87150,4172,1,28,314,7069
10077,4608,11,35,20,5107
82106,1267,4,38,62,5049
48756,757,11,70,322,5622
42857,7027,10,63,295,2417
109598,697,17,39,151,10411
90413,2240,9,9,244,6179
53234,49856,1,28,220,2331
52010,1889,1,64,263,7069
26566,2432,12,57,85,737
124113,1184,13,58,102,9839
102089,5056,7,31,12,10083
25408,6609,17,39,151,4389
127187,3148,13,58,135,4378
36697,6976,14,62,201,6607
115662,16640,11,35,20,3434
96362,2432,11,35,20,5622
132687,3228,17,8,113,803
3245,887,16,4,119,6370
27897,6681,11,35,220,10215
3821,9536,11,35,240,4462
95709,4660,9,44,114,3207
99079,18496,1,36,203,938
75973,35520,1,36,28,4967
29558,11212,9,3,222,344
35587,435,7,71,228,4412
43847,1651,11,76,67,8268
123712,4793,11,76,67,3495
121537,1657,12,57,44,7076
126187,4602,0,45,138,4095
127782,2131,11,51,181,8834
63932,87616,1,36,28,8536
84235,5056,16,68,326,4550
77640,4026,0,45,73,6044
37963,1145,11,76,24,9141
95689,1785,1,64,263,5853
78273,2496,0,6,145,7821
38498,2736,17,26,328,9533
85770,1459,4,74,292,1945
107850,16224,8,40,84,763
11119,3264,0,6,145,9301
97030,7552,11,70,156,2655
66625,2257,17,39,151,9244
47388,1664,17,39,252,2996
51042,3801,17,8,279,9977
103044,34502,17,39,151,251
29864,4089,16,56,188,9227
128285,512,12,57,171,1427
66112,5644,7,23,137,7927
101087,2592,9,37,162,9789
65262,1536,11,35,148,349
101578,569,11,76,10,6107
83442,41600,1,42,115,10333
110487,1568,0,6,50,7325
111228,2880,13,78,221,1088
68513,3833,10,43,223,9405
115516,17600,7,24,284,490
41791,1209,13,58,254,6640
35973,8976,9,9,244,9086
109047,1945,7,46,229,5902
116246,2368,16,4,119,1649
13676,3404,11,35,20,1225
38138,2880,13,18,5,3575
32055,352,7,24,100,6717
87262,47884,8,40,84,8915
75716,84480,7,33,0,4693
27896,1100,13,78,134,7146
21325,6336,0,45,117,8815
107716,23500,11,35,20,883
22465,4473,14,29,199,6714
67167,1920,11,70,156,1532
6052,569,8,21,139,2106
93345,953,11,51,290,6210
110133,160,7,24,100,6371
41926,1907,11,51,15,6105
103825,11200,9,3,48,5368
103526,9106,17,39,151,2874
111490,1657,8,40,84,6498
50304,985,14,61,159,1694
8235,3628,10,43,187,3055
62830,4485,17,8,113,2637
40479,9267,14,62,324,4183
52898,2764,11,35,148,6702
93580,2160,13,58,254,1588
45237,9446,9,9,90,8826
64360,17038,9,3,238,176
99704,3712,14,62,201,4077
24959,3187,14,29,257,7278
9564,768,12,57,171,2874
1104,5068,13,78,205,4279
127265,259,7,71,228,545
81391,1600,14,62,317,2935
71834,171008,16,17,131,3184
35953,4422,7,27,115,2387
52845,18892,1,42,30,5164
87526,4416,17,8,279,10077
14,4505,6,14,197,7555
28876,968,17,69,59,1754
103981,121,10,43,187,6102
33494,1913,10,63,303,3055
89901,2298,12,57,44,1713
107999,2976,7,23,149,1236
131798,1721,11,35,148,5622
59071,1402,9,37,162,2159
127686,569,0,6,277,1656
121928,1267,0,6,277,6379
82081,3187,16,68,326,60
100348,1347,7,23,219,3392
93917,10944,17,39,252,2874
42795,1751,11,51,290,2277
93384,12864,1,42,103,9015
77549,441,0,45,138,5300
108804,3717,9,9,90,1923
15874,1584,0,45,320,5857
62309,1267,13,5,65,671
43861,2489,7,31,12,2183
83912,7014,9,3,159,5259
2430,2675,16,56,93,2293
55767,10598,9,3,7,176
85590,1075,17,8,159,3431
11054,5534,16,4,6,2636
72320,5875,9,66,255,9789
90368,1913,16,56,93,3998
67713,20416,1,42,157,8817
52817,5555,11,51,290,3113
13394,4160,11,35,20,6702
79403,1094,17,55,52,2874
25703,2636,11,76,24,8506
62557,16646,9,3,27,3009
127973,3193,1,28,336,9344
107502,569,13,78,134,8578
122813,2649,4,38,62,4471
132246,16576,1,36,203,476
10489,9191,9,3,48,4302
63594,1958,14,61,186,5846
73723,77109,16,25,109,5403
15575,72896,4,74,292,6503
63267,7680,12,10,96,2874
118999,1139,4,74,292,7088
111657,99,15,47,261,2874
66538,6019,17,69,154,6325
54072,12736,4,38,62,9893
9658,4020,0,6,145,8179
89837,2520,9,44,114,3766
37126,3283,15,0,214,1224
89789,3577,12,10,96,6885
85230,1536,11,76,147,6673
1043,105472,9,3,27,4328
103445,3991,17,39,151,7071
39421,2371,16,4,119,2814
102039,3219,16,56,256,856
115000,46387,9,3,312,6766
110857,633,0,45,73,5712
125993,2465,4,74,292,2487
5010,44736,15,13,74,10004
75249,9472,16,20,293,5403
130733,2346,17,26,233,2395
93319,5354,16,15,53,7477
9224,2969,9,44,114,986
54044,506,12,57,212,1892
107894,736,13,58,265,1888
69207,2961,17,39,252,977
74758,5160,9,66,193,9789
104666,33920,16,68,326,10167
24968,3008,17,8,279,10019
112291,812,7,33,55,3324
75157,3344,17,8,113,507
54652,7718,0,45,73,6980
66962,6528,17,8,159,5276
63145,11961,4,38,62,6144
61076,953,13,52,296,8462
4529,13824,8,41,36,2690
21311,1440,0,45,138,4144
19112,1273,7,24,100,2828
82018,3283,17,8,113,9225
113073,79040,1,36,28,4646
69568,1273,14,61,186,1246
16423,4096,9,3,97,2099
36687,2041,13,58,341,1065
106112,37760,6,14,247,7470
122485,6906,12,10,71,1702
15083,652,10,43,187,919
93878,6019,17,8,113,803
131834,1413,16,20,269,765
53471,4026,4,74,292,9658
50596,1152,16,17,272,5658
30128,1082,7,31,271,8411
14977,18441,9,3,172,3197
118673,569,4,74,292,3247
69915,2105,13,67,170,7494
50324,1600,13,78,134,4216
115361,935,17,39,151,514
98835,602,17,39,151,2266
83139,17216,1,42,157,6598
45472,2336,14,62,106,1421
120571,128,0,6,169,231
75359,2246,17,39,151,6201
488,11369,8,40,84,5036
58187,5056,16,4,119,8974
79409,3168,17,39,151,6201
70161,3328,14,62,317,6807
116683,1907,14,62,106,3547
3885,1395,4,38,62,8121
66449,9242,12,57,85,2494
106726,1267,1,28,336,7551
10900,1958,17,39,297,9270
51477,2240,0,6,145,2542
16952,15872,16,56,307,5833
42998,17856,1,42,103,5164
33574,2240,13,78,134,5388
42462,3264,12,57,18,7422
112733,13478,6,14,197,10243
79390,1952,13,5,125,8755
44096,146227,9,3,27,4328
74131,6906,17,69,154,730
80611,19358,17,39,299,3249
87546,8704,1,7,300,1617
104706,1593,7,23,304,3744
26078,11731,8,40,84,763
106599,3375,17,39,151,2874
91351,1600,0,45,320,9833
95455,3715,17,39,151,4449
113189,2520,9,44,16,5420
99857,569,17,39,151,8177
43220,480,0,6,50,1272
96801,31872,15,13,74,5293
39996,320,7,71,228,2349
25,1600,17,8,159,8779
75385,12160,8,41,36,2690
111534,16128,8,40,313,3642
46953,2304,0,45,138,5427
76518,11982,17,39,151,2359
25026,217,7,71,228,10316
119403,10816,12,57,85,164
58637,2383,17,39,151,5861
49725,1913,13,58,265,6186
26291,2042,17,8,113,2637
131765,919,7,46,4,2111
76255,1657,7,46,229,7618
106918,1081,7,24,126,6719
18328,2121,12,57,44,1168
74719,2298,13,5,65,2874
120974,1913,13,5,207,6186
105766,5293,17,39,151,9692
23722,876,17,55,70,4558
73137,1017,7,46,4,2111
89989,306,17,55,70,8011
127039,4473,4,38,62,2524
27050,3136,4,38,62,8579
110984,7891,10,43,223,8379
35791,761,12,57,184,8475
25367,3642,17,26,233,2936
126084,1913,13,18,198,2874
118339,4128,15,0,214,1224
30015,115,16,4,119,5390
2820,4608,0,45,138,4422
82677,1657,10,43,187,3635
12139,17856,1,28,283,6122
38541,1081,13,67,168,4406
73466,3699,16,4,119,1242
93024,4377,11,35,20,2874
90469,10137,1,28,220,1270
73604,24896,16,56,256,8986
39656,4288,12,10,71,1509
90245,1059,4,38,62,5609
122873,633,7,23,219,10455
119234,1702,17,39,252,2874
92417,2421,17,26,233,2874
99960,5702,6,14,101,3548
88566,1721,11,35,20,5622
76971,152320,9,3,27,6878
37516,9667,16,4,6,2636
35882,505,8,21,104,2106
103550,288,7,24,100,9311
35640,1779,4,38,62,2826
45019,2298,7,23,219,6786
83143,448,0,45,73,4340
97241,313,13,58,173,2344
15472,1798,7,33,95,7293
11098,648,16,4,119,8558
21465,8857,9,9,90,3224
52625,1913,4,38,62,6144
108764,896,7,46,4,6572
112347,2176,12,57,18,3151
8593,1305,4,74,292,3399
30227,5568,17,8,113,1231
117882,52633,9,3,27,2099
68366,1056,15,47,261,9900
25781,19520,8,40,84,10269
109119,1126,0,45,138,8658
103571,569,12,57,54,6822
114748,5395,17,39,151,5622
110176,2297,11,35,20,6702
37957,608,6,14,197,8095
107790,1267,17,55,58,1606
22863,451,9,9,90,3311
79140,4602,0,45,73,3774
77534,971,17,39,252,6917
23392,1779,13,18,5,5081
94369,147200,1,42,211,2396
119535,8140,12,57,85,9076
125490,1520,15,47,89,2874
54124,1664,13,78,287,9189
25980,440,16,4,119,6264
75984,1233,9,37,162,2159
131774,1191,12,57,171,9404
86565,249,14,61,132,4188
128534,1638,0,45,73,4340
47164,2163,4,38,62,4297
10694,576,15,0,214,3413
5069,633,7,31,271,6210
53835,7750,1,42,103,6483
26366,288,4,1,111,9362
93730,31424,1,7,308,5575
79268,377,13,58,102,2189
5064,2600,4,38,62,7632
66600,44161,1,28,220,1270
84384,624,4,38,62,6751
116079,12633,9,44,114,8247
112431,2016,17,26,233,2385
17579,4262,6,73,262,3742
5017,1145,13,5,22,6186
127684,33740,9,3,238,4282
125966,11043,9,9,90,9086
70551,3513,9,9,90,9023
69873,135836,16,17,288,6464
82625,4499,17,39,151,6201
83956,672,13,67,170,9848
126252,595,11,76,24,2724
108858,3808,1,12,301,4605
5670,6278,4,1,111,10264
44823,3156,0,45,73,7753
55615,2385,9,44,164,986
125591,9158,17,8,159,1961
118874,1920,7,23,149,2828
97537,1440,15,79,66,3051
33536,2080,14,29,199,5630
126100,2096,12,57,44,1713
25221,1779,9,44,164,3766
108321,930,15,0,214,968
5997,830,16,15,53,6499
118841,697,14,62,324,5916
77097,3841,9,9,41,10400
59629,3840,13,58,254,6708
92613,576,14,62,317,1421
46790,1075,11,51,220,3113
106451,2496,1,28,314,2874
38508,33216,1,42,157,9619
47974,2016,12,57,44,8007
88280,1248,12,57,44,8007
66490,953,9,9,90,3553
40991,800,11,76,24,8236
9041,3513,1,28,314,4904
44301,5361,9,44,114,2984
28378,505,14,62,317,6003
41726,825,11,51,329,6105
536,1990,9,44,114,5420
48787,2791,7,23,149,1198
105784,13708,17,69,154,6325
29257,629,4,74,292,1945
87162,908,12,57,85,1427
30139,2355,13,5,125,8755
52502,3136,4,38,62,7284
118462,3414,9,9,244,9008
132078,1587,8,21,139,2944
121268,12736,1,7,308,1617
78972,1792,14,29,199,1650
99553,2528,13,58,135,2506
83638,105699,9,3,27,8064
17455,4800,14,61,132,1003
45258,4512,11,51,290,5622
64794,1403,14,62,323,6648
75845,3769,10,43,223,2489
43309,1440,17,39,151,6201
85163,1075,12,57,44,1713
19440,5952,8,21,139,8449
117460,14579,9,66,193,9789
94584,4243,12,57,44,1168
101831,4416,4,38,62,2524
67349,2592,17,8,113,9225
69300,1216,7,23,149,8275
131712,1593,13,18,5,2286
113353,3187,9,44,114,2065
29456,26240,1,7,300,8189
41836,4032,6,14,101,4046
66982,4230,4,38,62,5609
9350,313,11,76,10,9141
65260,569,7,23,137,2496
53357,3776,7,31,12,7291
67753,4550,9,44,114,9776
81652,1587,4,38,62,2106
4810,5113,11,51,15,9543
118009,288,0,45,138,1457
93293,544,11,35,148,5622
797,1342,9,44,114,3766
33829,1388,7,24,100,4106
52564,1152,7,24,100,6673
118148,3857,16,4,119,3184
68627,4345,7,31,271,4396
88391,11520,17,8,9,9533
12846,2511,16,56,188,4810
67859,1520,4,38,62,7376
98119,1728,12,57,44,578
1923,6758,17,8,43,4521
111629,2119,9,44,164,5420
63226,55680,8,48,206,8915
115409,588,13,18,198,6772
69020,1376,10,43,223,3055
81037,2359,17,8,279,2874
130982,33811,1,42,157,6483
121785,12516,16,4,289,9222
31867,72960,17,8,43,3120
30415,1721,11,76,147,190
19521,377,14,61,132,9497
7554,1566,17,39,151,8251
62717,3052,4,74,292,575
102960,13440,11,51,15,2069
30047,215,17,39,151,8153
104783,3776,9,44,16,8890
109013,4199,17,26,233,7589
91875,140800,9,3,27,6878
86824,1728,4,74,292,5374
129952,3507,13,58,47,2500
131233,447,4,1,111,7981
44664,12672,9,9,41,7791
29623,20944,9,3,27,6357
22689,3008,13,58,273,420
102617,1831,9,44,114,5420
865,2336,16,68,326,60
114413,1224,9,44,16,3302
45828,1587,7,23,219,9614
50963,46195,15,0,214,9213
114015,7372,9,9,90,7791
26813,5696,9,9,41,3777
2742,716,13,18,291,5628
75441,629,17,39,151,7071
27171,28352,9,66,193,4282
1832,3993,14,29,199,8583
95558,1875,0,6,50,1272
86527,2553,13,5,65,6186
107322,2822,17,8,279,7852
38036,3833,12,57,171,1163
124824,1849,7,46,4,2111
75552,1792,7,46,4,4309
70062,633,11,51,15,4534
32444,4026,13,78,108,2874
38830,17707,16,56,158,1417
67512,4096,1,64,263,10083
27026,1913,0,45,138,9833
69321,2912,11,51,242,4292
57965,742,7,23,149,7834
36595,2304,9,66,255,2218
100340,8896,1,42,30,3755
13630,1161,4,38,62,8996
91594,1082,12,57,171,9552
39608,3100,14,62,106,9963
18020,947,16,4,119,8558
78412,2048,9,37,162,2106
124640,2067,7,31,271,4114
29183,1465,13,58,189,6633
50805,2547,4,38,62,7554
7960,15296,10,63,216,12
55587,5107,4,38,62,4714
94775,9139,9,3,27,8765
72145,2937,13,67,141,10451
5114,4999,17,8,113,6512
103670,52800,1,36,28,4646
47732,1529,11,35,20,5622
49520,1568,13,67,32,6186
71110,1209,12,57,44,6067
128587,2640,11,51,329,9020
45789,569,8,40,76,231
2997,3200,17,8,279,3714
113186,889,12,57,85,6597
22469,780,12,57,184,2874
21740,3776,17,8,279,5276
77899,1273,16,17,272,1008
104329,1605,14,62,323,6648
98656,184,17,55,26,4220
115832,1145,7,46,4,2111
114619,8998,11,35,20,1225
130524,6976,16,56,188,2455
63001,2553,8,41,36,1485
99789,2643,13,78,108,1049
86670,15264,8,41,36,4517
31066,121,0,45,117,6379
53675,249,14,61,132,2281
14504,8256,14,29,332,2646
13998,4841,9,44,16,8324
12500,34240,1,7,308,10333
74244,21324,9,3,27,176
72339,1952,13,67,141,8834
41048,39017,16,25,109,3184
3211,1209,4,38,62,7554
6257,1587,12,57,212,907
10718,3187,0,6,277,335
107415,2874,10,43,223,6659
132576,4041,16,4,119,3184
61690,10368,0,45,73,4778
